# generated by testdata/gen -- do not edit; run `make testdata`
# id	outcome	result	a	decimals	mode
021037	ok	9ead7a20,ec784fda,00000000,800a0000	9ead7a20,ec784fda,00000000,800a0000	11	awayfromzero
021038	ok	9ead7a20,ec784fda,00000000,800a0000	9ead7a20,ec784fda,00000000,800a0000	12	awayfromzero
021039	ok	9ead7a20,ec784fda,00000000,800a0000	9ead7a20,ec784fda,00000000,800a0000	13	awayfromzero
021040	ok	9ead7a20,ec784fda,00000000,800a0000	9ead7a20,ec784fda,00000000,800a0000	14	awayfromzero
021041	ok	9ead7a20,ec784fda,00000000,800a0000	9ead7a20,ec784fda,00000000,800a0000	15	awayfromzero
021042	ok	9ead7a20,ec784fda,00000000,800a0000	9ead7a20,ec784fda,00000000,800a0000	16	awayfromzero
021043	ok	9ead7a20,ec784fda,00000000,800a0000	9ead7a20,ec784fda,00000000,800a0000	17	awayfromzero
021044	ok	9ead7a20,ec784fda,00000000,800a0000	9ead7a20,ec784fda,00000000,800a0000	18	awayfromzero
021045	ok	9ead7a20,ec784fda,00000000,800a0000	9ead7a20,ec784fda,00000000,800a0000	19	awayfromzero
021046	ok	9ead7a20,ec784fda,00000000,800a0000	9ead7a20,ec784fda,00000000,800a0000	20	awayfromzero
021047	ok	9ead7a20,ec784fda,00000000,800a0000	9ead7a20,ec784fda,00000000,800a0000	21	awayfromzero
021048	ok	9ead7a20,ec784fda,00000000,800a0000	9ead7a20,ec784fda,00000000,800a0000	22	awayfromzero
021049	ok	9ead7a20,ec784fda,00000000,800a0000	9ead7a20,ec784fda,00000000,800a0000	23	awayfromzero
021050	ok	9ead7a20,ec784fda,00000000,800a0000	9ead7a20,ec784fda,00000000,800a0000	24	awayfromzero
021051	ok	9ead7a20,ec784fda,00000000,800a0000	9ead7a20,ec784fda,00000000,800a0000	25	awayfromzero
021052	ok	9ead7a20,ec784fda,00000000,800a0000	9ead7a20,ec784fda,00000000,800a0000	26	awayfromzero
021053	ok	9ead7a20,ec784fda,00000000,800a0000	9ead7a20,ec784fda,00000000,800a0000	27	awayfromzero
021054	ok	9ead7a20,ec784fda,00000000,800a0000	9ead7a20,ec784fda,00000000,800a0000	28	awayfromzero
021055	ok	00000000,00000000,00000000,00000000	73dc518e,aec9b893,00000000,001a0000	0	toeven
021056	ok	00000000,00000000,00000000,00010000	73dc518e,aec9b893,00000000,001a0000	1	toeven
021057	ok	00000000,00000000,00000000,00020000	73dc518e,aec9b893,00000000,001a0000	2	toeven
021058	ok	00000000,00000000,00000000,00030000	73dc518e,aec9b893,00000000,001a0000	3	toeven
021059	ok	00000000,00000000,00000000,00040000	73dc518e,aec9b893,00000000,001a0000	4	toeven
021060	ok	00000000,00000000,00000000,00050000	73dc518e,aec9b893,00000000,001a0000	5	toeven
021061	ok	00000000,00000000,00000000,00060000	73dc518e,aec9b893,00000000,001a0000	6	toeven
021062	ok	00000001,00000000,00000000,00070000	73dc518e,aec9b893,00000000,001a0000	7	toeven
021063	ok	0000000d,00000000,00000000,00080000	73dc518e,aec9b893,00000000,001a0000	8	toeven
021064	ok	0000007e,00000000,00000000,00090000	73dc518e,aec9b893,00000000,001a0000	9	toeven
021065	ok	000004eb,00000000,00000000,000a0000	73dc518e,aec9b893,00000000,001a0000	10	toeven
021066	ok	00003133,00000000,00000000,000b0000	73dc518e,aec9b893,00000000,001a0000	11	toeven
021067	ok	0001ebfc,00000000,00000000,000c0000	73dc518e,aec9b893,00000000,001a0000	12	toeven
021068	ok	001337d8,00000000,00000000,000d0000	73dc518e,aec9b893,00000000,001a0000	13	toeven
021069	ok	00c02e71,00000000,00000000,000e0000	73dc518e,aec9b893,00000000,001a0000	14	toeven
021070	ok	0781d068,00000000,00000000,000f0000	73dc518e,aec9b893,00000000,001a0000	15	toeven
021071	ok	4b12240e,00000000,00000000,00100000	73dc518e,aec9b893,00000000,001a0000	16	toeven
021072	ok	eeb56888,00000002,00000000,00110000	73dc518e,aec9b893,00000000,001a0000	17	toeven
021073	ok	53161554,0000001d,00000000,00120000	73dc518e,aec9b893,00000000,001a0000	18	toeven
021074	ok	3edcd544,00000125,00000000,00130000	73dc518e,aec9b893,00000000,001a0000	19	toeven
021075	ok	74a054aa,00000b74,00000000,00140000	73dc518e,aec9b893,00000000,001a0000	20	toeven
021076	ok	8e434ea2,0000728c,00000000,00150000	73dc518e,aec9b893,00000000,001a0000	21	toeven
021077	ok	8ea11256,0004797d,00000000,00160000	73dc518e,aec9b893,00000000,001a0000	22	toeven
021078	ok	924ab761,002cbee7,00000000,00170000	73dc518e,aec9b893,00000000,001a0000	23	toeven
021079	ok	b6eb29c7,01bf750b,00000000,00180000	73dc518e,aec9b893,00000000,001a0000	24	toeven
021080	ok	252fa1c1,117a9275,00000000,00190000	73dc518e,aec9b893,00000000,001a0000	25	toeven
021081	ok	73dc518e,aec9b893,00000000,001a0000	73dc518e,aec9b893,00000000,001a0000	26	toeven
021082	ok	73dc518e,aec9b893,00000000,001a0000	73dc518e,aec9b893,00000000,001a0000	27	toeven
021083	ok	73dc518e,aec9b893,00000000,001a0000	73dc518e,aec9b893,00000000,001a0000	28	toeven
021084	ok	00000000,00000000,00000000,00000000	73dc518e,aec9b893,00000000,001a0000	0	awayfromzero
021085	ok	00000000,00000000,00000000,00010000	73dc518e,aec9b893,00000000,001a0000	1	awayfromzero
021086	ok	00000000,00000000,00000000,00020000	73dc518e,aec9b893,00000000,001a0000	2	awayfromzero
021087	ok	00000000,00000000,00000000,00030000	73dc518e,aec9b893,00000000,001a0000	3	awayfromzero
021088	ok	00000000,00000000,00000000,00040000	73dc518e,aec9b893,00000000,001a0000	4	awayfromzero
021089	ok	00000000,00000000,00000000,00050000	73dc518e,aec9b893,00000000,001a0000	5	awayfromzero
021090	ok	00000000,00000000,00000000,00060000	73dc518e,aec9b893,00000000,001a0000	6	awayfromzero
021091	ok	00000001,00000000,00000000,00070000	73dc518e,aec9b893,00000000,001a0000	7	awayfromzero
021092	ok	0000000d,00000000,00000000,00080000	73dc518e,aec9b893,00000000,001a0000	8	awayfromzero
021093	ok	0000007e,00000000,00000000,00090000	73dc518e,aec9b893,00000000,001a0000	9	awayfromzero
021094	ok	000004eb,00000000,00000000,000a0000	73dc518e,aec9b893,00000000,001a0000	10	awayfromzero
021095	ok	00003133,00000000,00000000,000b0000	73dc518e,aec9b893,00000000,001a0000	11	awayfromzero
021096	ok	0001ebfc,00000000,00000000,000c0000	73dc518e,aec9b893,00000000,001a0000	12	awayfromzero
021097	ok	001337d8,00000000,00000000,000d0000	73dc518e,aec9b893,00000000,001a0000	13	awayfromzero
021098	ok	00c02e71,00000000,00000000,000e0000	73dc518e,aec9b893,00000000,001a0000	14	awayfromzero
021099	ok	0781d068,00000000,00000000,000f0000	73dc518e,aec9b893,00000000,001a0000	15	awayfromzero
021100	ok	4b12240e,00000000,00000000,00100000	73dc518e,aec9b893,00000000,001a0000	16	awayfromzero
021101	ok	eeb56888,00000002,00000000,00110000	73dc518e,aec9b893,00000000,001a0000	17	awayfromzero
021102	ok	53161554,0000001d,00000000,00120000	73dc518e,aec9b893,00000000,001a0000	18	awayfromzero
021103	ok	3edcd544,00000125,00000000,00130000	73dc518e,aec9b893,00000000,001a0000	19	awayfromzero
021104	ok	74a054aa,00000b74,00000000,00140000	73dc518e,aec9b893,00000000,001a0000	20	awayfromzero
021105	ok	8e434ea2,0000728c,00000000,00150000	73dc518e,aec9b893,00000000,001a0000	21	awayfromzero
021106	ok	8ea11256,0004797d,00000000,00160000	73dc518e,aec9b893,00000000,001a0000	22	awayfromzero
021107	ok	924ab761,002cbee7,00000000,00170000	73dc518e,aec9b893,00000000,001a0000	23	awayfromzero
021108	ok	b6eb29c7,01bf750b,00000000,00180000	73dc518e,aec9b893,00000000,001a0000	24	awayfromzero
021109	ok	252fa1c1,117a9275,00000000,00190000	73dc518e,aec9b893,00000000,001a0000	25	awayfromzero
021110	ok	73dc518e,aec9b893,00000000,001a0000	73dc518e,aec9b893,00000000,001a0000	26	awayfromzero
021111	ok	73dc518e,aec9b893,00000000,001a0000	73dc518e,aec9b893,00000000,001a0000	27	awayfromzero
021112	ok	73dc518e,aec9b893,00000000,001a0000	73dc518e,aec9b893,00000000,001a0000	28	awayfromzero
021113	ok	2cd11025,000001da,00000000,00000000	6861ced2,00000000,41ce1518,00100000	0	toeven
021114	ok	c02aa16e,00001285,00000000,00010000	6861ced2,00000000,41ce1518,00100000	1	toeven
021115	ok	81aa4e4c,0000b939,00000000,00020000	6861ced2,00000000,41ce1518,00100000	2	toeven
021116	ok	10a70efc,00073c3f,00000000,00030000	6861ced2,00000000,41ce1518,00100000	3	toeven
021117	ok	a68695d9,00485a76,00000000,00040000	6861ced2,00000000,41ce1518,00100000	4	toeven
021118	ok	8141da7b,02d388a2,00000000,00050000	6861ced2,00000000,41ce1518,00100000	5	toeven
021119	ok	0c9288cf,1c435659,00000000,00060000	6861ced2,00000000,41ce1518,00100000	6	toeven
021120	ok	7db95816,1aa15f7a,00000001,00070000	6861ced2,00000000,41ce1518,00100000	7	toeven
021121	ok	e93d70e0,0a4dbac8,0000000b,00080000	6861ced2,00000000,41ce1518,00100000	8	toeven
021122	ok	1c6668c3,67094bd9,0000006e,00090000	6861ced2,00000000,41ce1518,00100000	9	toeven
021123	ok	1c00179e,065cf67b,00000450,000a0000	6861ced2,00000000,41ce1518,00100000	10	toeven
021124	ok	1800ec2e,3fa1a0cf,00002b20,000b0000	6861ced2,00000000,41ce1518,00100000	11	toeven
021125	ok	f00939cd,7c504816,0001af42,000c0000	6861ced2,00000000,41ce1518,00100000	12	toeven
021126	ok	605c4200,db22d0e5,0010d898,000d0000	6861ced2,00000000,41ce1518,00100000	13	toeven
021127	ok	c39a93fd,8f5c28f5,00a875f8,000e0000	6861ced2,00000000,41ce1518,00100000	14	toeven
021128	ok	a409c7e2,99999999,06949bb5,000f0000	6861ced2,00000000,41ce1518,00100000	15	toeven
021129	ok	6861ced2,00000000,41ce1518,00100000	6861ced2,00000000,41ce1518,00100000	16	toeven
021130	ok	6861ced2,00000000,41ce1518,00100000	6861ced2,00000000,41ce1518,00100000	17	toeven
021131	ok	6861ced2,00000000,41ce1518,00100000	6861ced2,00000000,41ce1518,00100000	18	toeven
021132	ok	6861ced2,00000000,41ce1518,00100000	6861ced2,00000000,41ce1518,00100000	19	toeven
021133	ok	6861ced2,00000000,41ce1518,00100000	6861ced2,00000000,41ce1518,00100000	20	toeven
021134	ok	6861ced2,00000000,41ce1518,00100000	6861ced2,00000000,41ce1518,00100000	21	toeven
021135	ok	6861ced2,00000000,41ce1518,00100000	6861ced2,00000000,41ce1518,00100000	22	toeven
021136	ok	6861ced2,00000000,41ce1518,00100000	6861ced2,00000000,41ce1518,00100000	23	toeven
021137	ok	6861ced2,00000000,41ce1518,00100000	6861ced2,00000000,41ce1518,00100000	24	toeven
021138	ok	6861ced2,00000000,41ce1518,00100000	6861ced2,00000000,41ce1518,00100000	25	toeven
021139	ok	6861ced2,00000000,41ce1518,00100000	6861ced2,00000000,41ce1518,00100000	26	toeven
021140	ok	6861ced2,00000000,41ce1518,00100000	6861ced2,00000000,41ce1518,00100000	27	toeven
021141	ok	6861ced2,00000000,41ce1518,00100000	6861ced2,00000000,41ce1518,00100000	28	toeven
021142	ok	2cd11025,000001da,00000000,00000000	6861ced2,00000000,41ce1518,00100000	0	awayfromzero
021143	ok	c02aa16e,00001285,00000000,00010000	6861ced2,00000000,41ce1518,00100000	1	awayfromzero
021144	ok	81aa4e4c,0000b939,00000000,00020000	6861ced2,00000000,41ce1518,00100000	2	awayfromzero
021145	ok	10a70efc,00073c3f,00000000,00030000	6861ced2,00000000,41ce1518,00100000	3	awayfromzero
021146	ok	a68695d9,00485a76,00000000,00040000	6861ced2,00000000,41ce1518,00100000	4	awayfromzero
021147	ok	8141da7b,02d388a2,00000000,00050000	6861ced2,00000000,41ce1518,00100000	5	awayfromzero
021148	ok	0c9288cf,1c435659,00000000,00060000	6861ced2,00000000,41ce1518,00100000	6	awayfromzero
021149	ok	7db95816,1aa15f7a,00000001,00070000	6861ced2,00000000,41ce1518,00100000	7	awayfromzero
021150	ok	e93d70e0,0a4dbac8,0000000b,00080000	6861ced2,00000000,41ce1518,00100000	8	awayfromzero
021151	ok	1c6668c3,67094bd9,0000006e,00090000	6861ced2,00000000,41ce1518,00100000	9	awayfromzero
021152	ok	1c00179e,065cf67b,00000450,000a0000	6861ced2,00000000,41ce1518,00100000	10	awayfromzero
021153	ok	1800ec2e,3fa1a0cf,00002b20,000b0000	6861ced2,00000000,41ce1518,00100000	11	awayfromzero
021154	ok	f00939cd,7c504816,0001af42,000c0000	6861ced2,00000000,41ce1518,00100000	12	awayfromzero
021155	ok	605c4200,db22d0e5,0010d898,000d0000	6861ced2,00000000,41ce1518,00100000	13	awayfromzero
021156	ok	c39a93fd,8f5c28f5,00a875f8,000e0000	6861ced2,00000000,41ce1518,00100000	14	awayfromzero
021157	ok	a409c7e2,99999999,06949bb5,000f0000	6861ced2,00000000,41ce1518,00100000	15	awayfromzero
021158	ok	6861ced2,00000000,41ce1518,00100000	6861ced2,00000000,41ce1518,00100000	16	awayfromzero
021159	ok	6861ced2,00000000,41ce1518,00100000	6861ced2,00000000,41ce1518,00100000	17	awayfromzero
021160	ok	6861ced2,00000000,41ce1518,00100000	6861ced2,00000000,41ce1518,00100000	18	awayfromzero
021161	ok	6861ced2,00000000,41ce1518,00100000	6861ced2,00000000,41ce1518,00100000	19	awayfromzero
021162	ok	6861ced2,00000000,41ce1518,00100000	6861ced2,00000000,41ce1518,00100000	20	awayfromzero
021163	ok	6861ced2,00000000,41ce1518,00100000	6861ced2,00000000,41ce1518,00100000	21	awayfromzero
021164	ok	6861ced2,00000000,41ce1518,00100000	6861ced2,00000000,41ce1518,00100000	22	awayfromzero
021165	ok	6861ced2,00000000,41ce1518,00100000	6861ced2,00000000,41ce1518,00100000	23	awayfromzero
021166	ok	6861ced2,00000000,41ce1518,00100000	6861ced2,00000000,41ce1518,00100000	24	awayfromzero
021167	ok	6861ced2,00000000,41ce1518,00100000	6861ced2,00000000,41ce1518,00100000	25	awayfromzero
021168	ok	6861ced2,00000000,41ce1518,00100000	6861ced2,00000000,41ce1518,00100000	26	awayfromzero
021169	ok	6861ced2,00000000,41ce1518,00100000	6861ced2,00000000,41ce1518,00100000	27	awayfromzero
021170	ok	6861ced2,00000000,41ce1518,00100000	6861ced2,00000000,41ce1518,00100000	28	awayfromzero
021171	ok	004e3b51,00000000,00000000,80000000	943e1d64,4726bd0c,00000000,800c0000	0	toeven
021172	ok	030e512b,00000000,00000000,80010000	943e1d64,4726bd0c,00000000,800c0000	1	toeven
021173	ok	1e8f2bad,00000000,00000000,80020000	943e1d64,4726bd0c,00000000,800c0000	2	toeven
021174	ok	3197b4c0,00000001,00000000,80030000	943e1d64,4726bd0c,00000000,800c0000	3	toeven
021175	ok	efed0f7b,0000000b,00000000,80040000	943e1d64,4726bd0c,00000000,800c0000	4	toeven
021176	ok	5f429ad1,00000077,00000000,80050000	943e1d64,4726bd0c,00000000,800c0000	5	toeven
021177	ok	b89a0c2c,000004a9,00000000,80060000	943e1d64,4726bd0c,00000000,800c0000	6	toeven
021178	ok	360479ba,00002ea1,00000000,80070000	943e1d64,4726bd0c,00000000,800c0000	7	toeven
021179	ok	1c2cc148,0001d24c,00000000,80080000	943e1d64,4726bd0c,00000000,800c0000	8	toeven
021180	ok	19bf8cd4,001236f9,00000000,80090000	943e1d64,4726bd0c,00000000,800c0000	9	toeven
021181	ok	017b804b,00b625bb,00000000,800a0000	943e1d64,4726bd0c,00000000,800c0000	10	toeven
021182	ok	0ed302f0,071d794e,00000000,800b0000	943e1d64,4726bd0c,00000000,800c0000	11	toeven
021183	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	12	toeven
021184	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	13	toeven
021185	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	14	toeven
021186	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	15	toeven
021187	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	16	toeven
021188	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	17	toeven
021189	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	18	toeven
021190	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	19	toeven
021191	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	20	toeven
021192	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	21	toeven
021193	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	22	toeven
021194	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	23	toeven
021195	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	24	toeven
021196	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	25	toeven
021197	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	26	toeven
021198	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	27	toeven
021199	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	28	toeven
021200	ok	004e3b51,00000000,00000000,80000000	943e1d64,4726bd0c,00000000,800c0000	0	awayfromzero
021201	ok	030e512b,00000000,00000000,80010000	943e1d64,4726bd0c,00000000,800c0000	1	awayfromzero
021202	ok	1e8f2bad,00000000,00000000,80020000	943e1d64,4726bd0c,00000000,800c0000	2	awayfromzero
021203	ok	3197b4c0,00000001,00000000,80030000	943e1d64,4726bd0c,00000000,800c0000	3	awayfromzero
021204	ok	efed0f7b,0000000b,00000000,80040000	943e1d64,4726bd0c,00000000,800c0000	4	awayfromzero
021205	ok	5f429ad1,00000077,00000000,80050000	943e1d64,4726bd0c,00000000,800c0000	5	awayfromzero
021206	ok	b89a0c2c,000004a9,00000000,80060000	943e1d64,4726bd0c,00000000,800c0000	6	awayfromzero
021207	ok	360479ba,00002ea1,00000000,80070000	943e1d64,4726bd0c,00000000,800c0000	7	awayfromzero
021208	ok	1c2cc148,0001d24c,00000000,80080000	943e1d64,4726bd0c,00000000,800c0000	8	awayfromzero
021209	ok	19bf8cd4,001236f9,00000000,80090000	943e1d64,4726bd0c,00000000,800c0000	9	awayfromzero
021210	ok	017b804b,00b625bb,00000000,800a0000	943e1d64,4726bd0c,00000000,800c0000	10	awayfromzero
021211	ok	0ed302f0,071d794e,00000000,800b0000	943e1d64,4726bd0c,00000000,800c0000	11	awayfromzero
021212	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	12	awayfromzero
021213	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	13	awayfromzero
021214	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	14	awayfromzero
021215	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	15	awayfromzero
021216	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	16	awayfromzero
021217	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	17	awayfromzero
021218	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	18	awayfromzero
021219	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	19	awayfromzero
021220	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	20	awayfromzero
021221	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	21	awayfromzero
021222	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	22	awayfromzero
021223	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	23	awayfromzero
021224	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	24	awayfromzero
021225	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	25	awayfromzero
021226	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	26	awayfromzero
021227	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	27	awayfromzero
021228	ok	943e1d64,4726bd0c,00000000,800c0000	943e1d64,4726bd0c,00000000,800c0000	28	awayfromzero
021229	ok	00000002,00000000,00000000,80000000	63c16414,1c2ee99b,00000000,80120000	0	toeven
021230	ok	00000014,00000000,00000000,80010000	63c16414,1c2ee99b,00000000,80120000	1	toeven
021231	ok	000000cb,00000000,00000000,80020000	63c16414,1c2ee99b,00000000,80120000	2	toeven
021232	ok	000007ef,00000000,00000000,80030000	63c16414,1c2ee99b,00000000,80120000	3	toeven
021233	ok	00004f54,00000000,00000000,80040000	63c16414,1c2ee99b,00000000,80120000	4	toeven
021234	ok	0003194a,00000000,00000000,80050000	63c16414,1c2ee99b,00000000,80120000	5	toeven
021235	ok	001efce1,00000000,00000000,80060000	63c16414,1c2ee99b,00000000,80120000	6	toeven
021236	ok	0135e0cd,00000000,00000000,80070000	63c16414,1c2ee99b,00000000,80120000	7	toeven
021237	ok	0c1ac806,00000000,00000000,80080000	63c16414,1c2ee99b,00000000,80120000	8	toeven
021238	ok	790bd038,00000000,00000000,80090000	63c16414,1c2ee99b,00000000,80120000	9	toeven
021239	ok	ba76222c,00000004,00000000,800a0000	63c16414,1c2ee99b,00000000,80120000	10	toeven
021240	ok	489d55b7,0000002f,00000000,800b0000	63c16414,1c2ee99b,00000000,80120000	11	toeven
021241	ok	d6255929,000001d8,00000000,800c0000	63c16414,1c2ee99b,00000000,80120000	12	toeven
021242	ok	5d757b9f,00001278,00000000,800d0000	63c16414,1c2ee99b,00000000,80120000	13	toeven
021243	ok	a696d435,0000b8b3,00000000,800e0000	63c16414,1c2ee99b,00000000,80120000	14	toeven
021244	ok	81e44a16,00073704,00000000,800f0000	63c16414,1c2ee99b,00000000,80120000	15	toeven
021245	ok	12eae4d7,0048262d,00000000,80100000	63c16414,1c2ee99b,00000000,80120000	16	toeven
021246	ok	bd2cf068,02d17dc2,00000000,80110000	63c16414,1c2ee99b,00000000,80120000	17	toeven
021247	ok	63c16414,1c2ee99b,00000000,80120000	63c16414,1c2ee99b,00000000,80120000	18	toeven
021248	ok	63c16414,1c2ee99b,00000000,80120000	63c16414,1c2ee99b,00000000,80120000	19	toeven
021249	ok	63c16414,1c2ee99b,00000000,80120000	63c16414,1c2ee99b,00000000,80120000	20	toeven
021250	ok	63c16414,1c2ee99b,00000000,80120000	63c16414,1c2ee99b,00000000,80120000	21	toeven
021251	ok	63c16414,1c2ee99b,00000000,80120000	63c16414,1c2ee99b,00000000,80120000	22	toeven
021252	ok	63c16414,1c2ee99b,00000000,80120000	63c16414,1c2ee99b,00000000,80120000	23	toeven
021253	ok	63c16414,1c2ee99b,00000000,80120000	63c16414,1c2ee99b,00000000,80120000	24	toeven
021254	ok	63c16414,1c2ee99b,00000000,80120000	63c16414,1c2ee99b,00000000,80120000	25	toeven
021255	ok	63c16414,1c2ee99b,00000000,80120000	63c16414,1c2ee99b,00000000,80120000	26	toeven
021256	ok	63c16414,1c2ee99b,00000000,80120000	63c16414,1c2ee99b,00000000,80120000	27	toeven
021257	ok	63c16414,1c2ee99b,00000000,80120000	63c16414,1c2ee99b,00000000,80120000	28	toeven
021258	ok	00000002,00000000,00000000,80000000	63c16414,1c2ee99b,00000000,80120000	0	awayfromzero
