# generated by testdata/gen -- do not edit; run `make testdata`
# id	outcome	result	a	format	culture
020922	ok	79,228,162,514,264,337,593,543,950,335.000%	ffffffff,ffffffff,ffffffff,00020000	p3	en-US
020923	ok	79,228,162,514,264,337,593,543,950,335.0000 %	ffffffff,ffffffff,ffffffff,00020000	p4	invariant
020924	ok	79,228,162,514,264,337,593,543,950,335.0000%	ffffffff,ffffffff,ffffffff,00020000	p4	en-US
020925	ok	79,228,162,514,264,337,593,543,950,335.00000 %	ffffffff,ffffffff,ffffffff,00020000	p5	invariant
020926	ok	79,228,162,514,264,337,593,543,950,335.00000%	ffffffff,ffffffff,ffffffff,00020000	p5	en-US
020927	ok	79,228,162,514,264,337,593,543,950,335.000000 %	ffffffff,ffffffff,ffffffff,00020000	p6	invariant
020928	ok	79,228,162,514,264,337,593,543,950,335.000000%	ffffffff,ffffffff,ffffffff,00020000	p6	en-US
020929	ok	79,228,162,514,264,337,593,543,950,335.0000000 %	ffffffff,ffffffff,ffffffff,00020000	p7	invariant
020930	ok	79,228,162,514,264,337,593,543,950,335.0000000%	ffffffff,ffffffff,ffffffff,00020000	p7	en-US
020931	ok	79,228,162,514,264,337,593,543,950,335.00000000 %	ffffffff,ffffffff,ffffffff,00020000	p8	invariant
020932	ok	79,228,162,514,264,337,593,543,950,335.00000000%	ffffffff,ffffffff,ffffffff,00020000	p8	en-US
020933	ok	79,228,162,514,264,337,593,543,950,335.000000000 %	ffffffff,ffffffff,ffffffff,00020000	p9	invariant
020934	ok	79,228,162,514,264,337,593,543,950,335.000000000%	ffffffff,ffffffff,ffffffff,00020000	p9	en-US
020935	ok	79,228,162,514,264,337,593,543,950,335.000000000000000 %	ffffffff,ffffffff,ffffffff,00020000	p15	invariant
020936	ok	79,228,162,514,264,337,593,543,950,335.000000000000000%	ffffffff,ffffffff,ffffffff,00020000	p15	en-US
020937	ok	79,228,162,514,264,337,593,543,950,335.0000000000000000000000000000 %	ffffffff,ffffffff,ffffffff,00020000	p28	invariant
020938	ok	79,228,162,514,264,337,593,543,950,335.0000000000000000000000000000%	ffffffff,ffffffff,ffffffff,00020000	p28	en-US
020939	ok	79,228,162,514,264,337,593,543,950,335.000000000000000000000000000000 %	ffffffff,ffffffff,ffffffff,00020000	p30	invariant
020940	ok	79,228,162,514,264,337,593,543,950,335.000000000000000000000000000000%	ffffffff,ffffffff,ffffffff,00020000	p30	en-US
020941	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	R	invariant
020942	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	R	en-US
020943	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	R0	invariant
020944	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	R0	en-US
020945	ok	8E+26	ffffffff,ffffffff,ffffffff,00020000	R1	invariant
020946	ok	8E+26	ffffffff,ffffffff,ffffffff,00020000	R1	en-US
020947	ok	7.9E+26	ffffffff,ffffffff,ffffffff,00020000	R2	invariant
020948	ok	7.9E+26	ffffffff,ffffffff,ffffffff,00020000	R2	en-US
020949	ok	7.92E+26	ffffffff,ffffffff,ffffffff,00020000	R3	invariant
020950	ok	7.92E+26	ffffffff,ffffffff,ffffffff,00020000	R3	en-US
020951	ok	7.923E+26	ffffffff,ffffffff,ffffffff,00020000	R4	invariant
020952	ok	7.923E+26	ffffffff,ffffffff,ffffffff,00020000	R4	en-US
020953	ok	7.9228E+26	ffffffff,ffffffff,ffffffff,00020000	R5	invariant
020954	ok	7.9228E+26	ffffffff,ffffffff,ffffffff,00020000	R5	en-US
020955	ok	7.92282E+26	ffffffff,ffffffff,ffffffff,00020000	R6	invariant
020956	ok	7.92282E+26	ffffffff,ffffffff,ffffffff,00020000	R6	en-US
020957	ok	7.922816E+26	ffffffff,ffffffff,ffffffff,00020000	R7	invariant
020958	ok	7.922816E+26	ffffffff,ffffffff,ffffffff,00020000	R7	en-US
020959	ok	7.9228163E+26	ffffffff,ffffffff,ffffffff,00020000	R8	invariant
020960	ok	7.9228163E+26	ffffffff,ffffffff,ffffffff,00020000	R8	en-US
020961	ok	7.92281625E+26	ffffffff,ffffffff,ffffffff,00020000	R9	invariant
020962	ok	7.92281625E+26	ffffffff,ffffffff,ffffffff,00020000	R9	en-US
020963	ok	7.92281625142643E+26	ffffffff,ffffffff,ffffffff,00020000	R15	invariant
020964	ok	7.92281625142643E+26	ffffffff,ffffffff,ffffffff,00020000	R15	en-US
020965	ok	792281625142643375935439503.4	ffffffff,ffffffff,ffffffff,00020000	R28	invariant
020966	ok	792281625142643375935439503.4	ffffffff,ffffffff,ffffffff,00020000	R28	en-US
020967	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	R30	invariant
020968	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	R30	en-US
020969	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	r	invariant
020970	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	r	en-US
020971	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	r0	invariant
020972	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	r0	en-US
020973	ok	8e+26	ffffffff,ffffffff,ffffffff,00020000	r1	invariant
020974	ok	8e+26	ffffffff,ffffffff,ffffffff,00020000	r1	en-US
020975	ok	7.9e+26	ffffffff,ffffffff,ffffffff,00020000	r2	invariant
020976	ok	7.9e+26	ffffffff,ffffffff,ffffffff,00020000	r2	en-US
020977	ok	7.92e+26	ffffffff,ffffffff,ffffffff,00020000	r3	invariant
020978	ok	7.92e+26	ffffffff,ffffffff,ffffffff,00020000	r3	en-US
020979	ok	7.923e+26	ffffffff,ffffffff,ffffffff,00020000	r4	invariant
020980	ok	7.923e+26	ffffffff,ffffffff,ffffffff,00020000	r4	en-US
020981	ok	7.9228e+26	ffffffff,ffffffff,ffffffff,00020000	r5	invariant
020982	ok	7.9228e+26	ffffffff,ffffffff,ffffffff,00020000	r5	en-US
020983	ok	7.92282e+26	ffffffff,ffffffff,ffffffff,00020000	r6	invariant
020984	ok	7.92282e+26	ffffffff,ffffffff,ffffffff,00020000	r6	en-US
020985	ok	7.922816e+26	ffffffff,ffffffff,ffffffff,00020000	r7	invariant
020986	ok	7.922816e+26	ffffffff,ffffffff,ffffffff,00020000	r7	en-US
020987	ok	7.9228163e+26	ffffffff,ffffffff,ffffffff,00020000	r8	invariant
020988	ok	7.9228163e+26	ffffffff,ffffffff,ffffffff,00020000	r8	en-US
020989	ok	7.92281625e+26	ffffffff,ffffffff,ffffffff,00020000	r9	invariant
020990	ok	7.92281625e+26	ffffffff,ffffffff,ffffffff,00020000	r9	en-US
020991	ok	7.92281625142643e+26	ffffffff,ffffffff,ffffffff,00020000	r15	invariant
020992	ok	7.92281625142643e+26	ffffffff,ffffffff,ffffffff,00020000	r15	en-US
020993	ok	792281625142643375935439503.4	ffffffff,ffffffff,ffffffff,00020000	r28	invariant
020994	ok	792281625142643375935439503.4	ffffffff,ffffffff,ffffffff,00020000	r28	en-US
020995	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	r30	invariant
020996	ok	792281625142643375935439503.35	ffffffff,ffffffff,ffffffff,00020000	r30	en-US
020997	format	-	ffffffff,ffffffff,ffffffff,00020000	D	invariant
020998	format	-	ffffffff,ffffffff,ffffffff,00020000	D	en-US
020999	format	-	ffffffff,ffffffff,ffffffff,00020000	d	invariant
021000	format	-	ffffffff,ffffffff,ffffffff,00020000	d	en-US
021001	format	-	ffffffff,ffffffff,ffffffff,00020000	D2	invariant
021002	format	-	ffffffff,ffffffff,ffffffff,00020000	D2	en-US
021003	format	-	ffffffff,ffffffff,ffffffff,00020000	X	invariant
021004	format	-	ffffffff,ffffffff,ffffffff,00020000	X	en-US
021005	format	-	ffffffff,ffffffff,ffffffff,00020000	x	invariant
021006	format	-	ffffffff,ffffffff,ffffffff,00020000	x	en-US
021007	format	-	ffffffff,ffffffff,ffffffff,00020000	X2	invariant
021008	format	-	ffffffff,ffffffff,ffffffff,00020000	X2	en-US
021009	ok	\u00a40.00	00000001,00000000,00000000,00030000	C	invariant
021010	ok	$0.00	00000001,00000000,00000000,00030000	C	en-US
021011	ok	\u00a40	00000001,00000000,00000000,00030000	C0	invariant
021012	ok	$0	00000001,00000000,00000000,00030000	C0	en-US
021013	ok	\u00a40.0	00000001,00000000,00000000,00030000	C1	invariant
021014	ok	$0.0	00000001,00000000,00000000,00030000	C1	en-US
021015	ok	\u00a40.00	00000001,00000000,00000000,00030000	C2	invariant
021016	ok	$0.00	00000001,00000000,00000000,00030000	C2	en-US
021017	ok	\u00a40.001	00000001,00000000,00000000,00030000	C3	invariant
021018	ok	$0.001	00000001,00000000,00000000,00030000	C3	en-US
021019	ok	\u00a40.0010	00000001,00000000,00000000,00030000	C4	invariant
021020	ok	$0.0010	00000001,00000000,00000000,00030000	C4	en-US
021021	ok	\u00a40.00100	00000001,00000000,00000000,00030000	C5	invariant
021022	ok	$0.00100	00000001,00000000,00000000,00030000	C5	en-US
021023	ok	\u00a40.001000	00000001,00000000,00000000,00030000	C6	invariant
021024	ok	$0.001000	00000001,00000000,00000000,00030000	C6	en-US
021025	ok	\u00a40.0010000	00000001,00000000,00000000,00030000	C7	invariant
021026	ok	$0.0010000	00000001,00000000,00000000,00030000	C7	en-US
021027	ok	\u00a40.00100000	00000001,00000000,00000000,00030000	C8	invariant
021028	ok	$0.00100000	00000001,00000000,00000000,00030000	C8	en-US
021029	ok	\u00a40.001000000	00000001,00000000,00000000,00030000	C9	invariant
021030	ok	$0.001000000	00000001,00000000,00000000,00030000	C9	en-US
021031	ok	\u00a40.001000000000000	00000001,00000000,00000000,00030000	C15	invariant
021032	ok	$0.001000000000000	00000001,00000000,00000000,00030000	C15	en-US
021033	ok	\u00a40.0010000000000000000000000000	00000001,00000000,00000000,00030000	C28	invariant
021034	ok	$0.0010000000000000000000000000	00000001,00000000,00000000,00030000	C28	en-US
021035	ok	\u00a40.001000000000000000000000000000	00000001,00000000,00000000,00030000	C30	invariant
021036	ok	$0.001000000000000000000000000000	00000001,00000000,00000000,00030000	C30	en-US
021037	ok	\u00a40.00	00000001,00000000,00000000,00030000	c	invariant
021038	ok	$0.00	00000001,00000000,00000000,00030000	c	en-US
021039	ok	\u00a40	00000001,00000000,00000000,00030000	c0	invariant
021040	ok	$0	00000001,00000000,00000000,00030000	c0	en-US
021041	ok	\u00a40.0	00000001,00000000,00000000,00030000	c1	invariant
021042	ok	$0.0	00000001,00000000,00000000,00030000	c1	en-US
021043	ok	\u00a40.00	00000001,00000000,00000000,00030000	c2	invariant
021044	ok	$0.00	00000001,00000000,00000000,00030000	c2	en-US
021045	ok	\u00a40.001	00000001,00000000,00000000,00030000	c3	invariant
021046	ok	$0.001	00000001,00000000,00000000,00030000	c3	en-US
021047	ok	\u00a40.0010	00000001,00000000,00000000,00030000	c4	invariant
021048	ok	$0.0010	00000001,00000000,00000000,00030000	c4	en-US
021049	ok	\u00a40.00100	00000001,00000000,00000000,00030000	c5	invariant
021050	ok	$0.00100	00000001,00000000,00000000,00030000	c5	en-US
021051	ok	\u00a40.001000	00000001,00000000,00000000,00030000	c6	invariant
021052	ok	$0.001000	00000001,00000000,00000000,00030000	c6	en-US
021053	ok	\u00a40.0010000	00000001,00000000,00000000,00030000	c7	invariant
021054	ok	$0.0010000	00000001,00000000,00000000,00030000	c7	en-US
021055	ok	\u00a40.00100000	00000001,00000000,00000000,00030000	c8	invariant
021056	ok	$0.00100000	00000001,00000000,00000000,00030000	c8	en-US
021057	ok	\u00a40.001000000	00000001,00000000,00000000,00030000	c9	invariant
021058	ok	$0.001000000	00000001,00000000,00000000,00030000	c9	en-US
021059	ok	\u00a40.001000000000000	00000001,00000000,00000000,00030000	c15	invariant
021060	ok	$0.001000000000000	00000001,00000000,00000000,00030000	c15	en-US
021061	ok	\u00a40.0010000000000000000000000000	00000001,00000000,00000000,00030000	c28	invariant
021062	ok	$0.0010000000000000000000000000	00000001,00000000,00000000,00030000	c28	en-US
021063	ok	\u00a40.001000000000000000000000000000	00000001,00000000,00000000,00030000	c30	invariant
021064	ok	$0.001000000000000000000000000000	00000001,00000000,00000000,00030000	c30	en-US
021065	ok	1.000000E-003	00000001,00000000,00000000,00030000	E	invariant
021066	ok	1.000000E-003	00000001,00000000,00000000,00030000	E	en-US
021067	ok	1E-003	00000001,00000000,00000000,00030000	E0	invariant
021068	ok	1E-003	00000001,00000000,00000000,00030000	E0	en-US
021069	ok	1.0E-003	00000001,00000000,00000000,00030000	E1	invariant
021070	ok	1.0E-003	00000001,00000000,00000000,00030000	E1	en-US
021071	ok	1.00E-003	00000001,00000000,00000000,00030000	E2	invariant
021072	ok	1.00E-003	00000001,00000000,00000000,00030000	E2	en-US
021073	ok	1.000E-003	00000001,00000000,00000000,00030000	E3	invariant
021074	ok	1.000E-003	00000001,00000000,00000000,00030000	E3	en-US
021075	ok	1.0000E-003	00000001,00000000,00000000,00030000	E4	invariant
021076	ok	1.0000E-003	00000001,00000000,00000000,00030000	E4	en-US
021077	ok	1.00000E-003	00000001,00000000,00000000,00030000	E5	invariant
021078	ok	1.00000E-003	00000001,00000000,00000000,00030000	E5	en-US
021079	ok	1.000000E-003	00000001,00000000,00000000,00030000	E6	invariant
021080	ok	1.000000E-003	00000001,00000000,00000000,00030000	E6	en-US
021081	ok	1.0000000E-003	00000001,00000000,00000000,00030000	E7	invariant
021082	ok	1.0000000E-003	00000001,00000000,00000000,00030000	E7	en-US
021083	ok	1.00000000E-003	00000001,00000000,00000000,00030000	E8	invariant
021084	ok	1.00000000E-003	00000001,00000000,00000000,00030000	E8	en-US
021085	ok	1.000000000E-003	00000001,00000000,00000000,00030000	E9	invariant
021086	ok	1.000000000E-003	00000001,00000000,00000000,00030000	E9	en-US
021087	ok	1.000000000000000E-003	00000001,00000000,00000000,00030000	E15	invariant
021088	ok	1.000000000000000E-003	00000001,00000000,00000000,00030000	E15	en-US
021089	ok	1.0000000000000000000000000000E-003	00000001,00000000,00000000,00030000	E28	invariant
021090	ok	1.0000000000000000000000000000E-003	00000001,00000000,00000000,00030000	E28	en-US
021091	ok	1.000000000000000000000000000000E-003	00000001,00000000,00000000,00030000	E30	invariant
021092	ok	1.000000000000000000000000000000E-003	00000001,00000000,00000000,00030000	E30	en-US
021093	ok	1.000000e-003	00000001,00000000,00000000,00030000	e	invariant
021094	ok	1.000000e-003	00000001,00000000,00000000,00030000	e	en-US
021095	ok	1e-003	00000001,00000000,00000000,00030000	e0	invariant
021096	ok	1e-003	00000001,00000000,00000000,00030000	e0	en-US
021097	ok	1.0e-003	00000001,00000000,00000000,00030000	e1	invariant
021098	ok	1.0e-003	00000001,00000000,00000000,00030000	e1	en-US
021099	ok	1.00e-003	00000001,00000000,00000000,00030000	e2	invariant
021100	ok	1.00e-003	00000001,00000000,00000000,00030000	e2	en-US
021101	ok	1.000e-003	00000001,00000000,00000000,00030000	e3	invariant
021102	ok	1.000e-003	00000001,00000000,00000000,00030000	e3	en-US
021103	ok	1.0000e-003	00000001,00000000,00000000,00030000	e4	invariant
021104	ok	1.0000e-003	00000001,00000000,00000000,00030000	e4	en-US
021105	ok	1.00000e-003	00000001,00000000,00000000,00030000	e5	invariant
021106	ok	1.00000e-003	00000001,00000000,00000000,00030000	e5	en-US
021107	ok	1.000000e-003	00000001,00000000,00000000,00030000	e6	invariant
021108	ok	1.000000e-003	00000001,00000000,00000000,00030000	e6	en-US
021109	ok	1.0000000e-003	00000001,00000000,00000000,00030000	e7	invariant
021110	ok	1.0000000e-003	00000001,00000000,00000000,00030000	e7	en-US
021111	ok	1.00000000e-003	00000001,00000000,00000000,00030000	e8	invariant
021112	ok	1.00000000e-003	00000001,00000000,00000000,00030000	e8	en-US
021113	ok	1.000000000e-003	00000001,00000000,00000000,00030000	e9	invariant
021114	ok	1.000000000e-003	00000001,00000000,00000000,00030000	e9	en-US
021115	ok	1.000000000000000e-003	00000001,00000000,00000000,00030000	e15	invariant
021116	ok	1.000000000000000e-003	00000001,00000000,00000000,00030000	e15	en-US
021117	ok	1.0000000000000000000000000000e-003	00000001,00000000,00000000,00030000	e28	invariant
021118	ok	1.0000000000000000000000000000e-003	00000001,00000000,00000000,00030000	e28	en-US
021119	ok	1.000000000000000000000000000000e-003	00000001,00000000,00000000,00030000	e30	invariant
021120	ok	1.000000000000000000000000000000e-003	00000001,00000000,00000000,00030000	e30	en-US
021121	ok	0.00	00000001,00000000,00000000,00030000	F	invariant
021122	ok	0.001	00000001,00000000,00000000,00030000	F	en-US
021123	ok	0	00000001,00000000,00000000,00030000	F0	invariant
021124	ok	0	00000001,00000000,00000000,00030000	F0	en-US
021125	ok	0.0	00000001,00000000,00000000,00030000	F1	invariant
021126	ok	0.0	00000001,00000000,00000000,00030000	F1	en-US
021127	ok	0.00	00000001,00000000,00000000,00030000	F2	invariant
021128	ok	0.00	00000001,00000000,00000000,00030000	F2	en-US
021129	ok	0.001	00000001,00000000,00000000,00030000	F3	invariant
021130	ok	0.001	00000001,00000000,00000000,00030000	F3	en-US
021131	ok	0.0010	00000001,00000000,00000000,00030000	F4	invariant
021132	ok	0.0010	00000001,00000000,00000000,00030000	F4	en-US
021133	ok	0.00100	00000001,00000000,00000000,00030000	F5	invariant
021134	ok	0.00100	00000001,00000000,00000000,00030000	F5	en-US
021135	ok	0.001000	00000001,00000000,00000000,00030000	F6	invariant
021136	ok	0.001000	00000001,00000000,00000000,00030000	F6	en-US
021137	ok	0.0010000	00000001,00000000,00000000,00030000	F7	invariant
021138	ok	0.0010000	00000001,00000000,00000000,00030000	F7	en-US
021139	ok	0.00100000	00000001,00000000,00000000,00030000	F8	invariant
021140	ok	0.00100000	00000001,00000000,00000000,00030000	F8	en-US
021141	ok	0.001000000	00000001,00000000,00000000,00030000	F9	invariant
021142	ok	0.001000000	00000001,00000000,00000000,00030000	F9	en-US
021143	ok	0.001000000000000	00000001,00000000,00000000,00030000	F15	invariant
021144	ok	0.001000000000000	00000001,00000000,00000000,00030000	F15	en-US
021145	ok	0.0010000000000000000000000000	00000001,00000000,00000000,00030000	F28	invariant
021146	ok	0.0010000000000000000000000000	00000001,00000000,00000000,00030000	F28	en-US
021147	ok	0.001000000000000000000000000000	00000001,00000000,00000000,00030000	F30	invariant
021148	ok	0.001000000000000000000000000000	00000001,00000000,00000000,00030000	F30	en-US
021149	ok	0.00	00000001,00000000,00000000,00030000	f	invariant
021150	ok	0.001	00000001,00000000,00000000,00030000	f	en-US
021151	ok	0	00000001,00000000,00000000,00030000	f0	invariant
021152	ok	0	00000001,00000000,00000000,00030000	f0	en-US
021153	ok	0.0	00000001,00000000,00000000,00030000	f1	invariant
021154	ok	0.0	00000001,00000000,00000000,00030000	f1	en-US
021155	ok	0.00	00000001,00000000,00000000,00030000	f2	invariant
021156	ok	0.00	00000001,00000000,00000000,00030000	f2	en-US
021157	ok	0.001	00000001,00000000,00000000,00030000	f3	invariant
021158	ok	0.001	00000001,00000000,00000000,00030000	f3	en-US
021159	ok	0.0010	00000001,00000000,00000000,00030000	f4	invariant
021160	ok	0.0010	00000001,00000000,00000000,00030000	f4	en-US
021161	ok	0.00100	00000001,00000000,00000000,00030000	f5	invariant
021162	ok	0.00100	00000001,00000000,00000000,00030000	f5	en-US
021163	ok	0.001000	00000001,00000000,00000000,00030000	f6	invariant
021164	ok	0.001000	00000001,00000000,00000000,00030000	f6	en-US
021165	ok	0.0010000	00000001,00000000,00000000,00030000	f7	invariant
021166	ok	0.0010000	00000001,00000000,00000000,00030000	f7	en-US
021167	ok	0.00100000	00000001,00000000,00000000,00030000	f8	invariant
021168	ok	0.00100000	00000001,00000000,00000000,00030000	f8	en-US
021169	ok	0.001000000	00000001,00000000,00000000,00030000	f9	invariant
021170	ok	0.001000000	00000001,00000000,00000000,00030000	f9	en-US
021171	ok	0.001000000000000	00000001,00000000,00000000,00030000	f15	invariant
021172	ok	0.001000000000000	00000001,00000000,00000000,00030000	f15	en-US
021173	ok	0.0010000000000000000000000000	00000001,00000000,00000000,00030000	f28	invariant
021174	ok	0.0010000000000000000000000000	00000001,00000000,00000000,00030000	f28	en-US
021175	ok	0.001000000000000000000000000000	00000001,00000000,00000000,00030000	f30	invariant
021176	ok	0.001000000000000000000000000000	00000001,00000000,00000000,00030000	f30	en-US
021177	ok	0.001	00000001,00000000,00000000,00030000	G	invariant
021178	ok	0.001	00000001,00000000,00000000,00030000	G	en-US
021179	ok	0.001	00000001,00000000,00000000,00030000	G0	invariant
021180	ok	0.001	00000001,00000000,00000000,00030000	G0	en-US
021181	ok	0.001	00000001,00000000,00000000,00030000	G1	invariant
021182	ok	0.001	00000001,00000000,00000000,00030000	G1	en-US
021183	ok	0.001	00000001,00000000,00000000,00030000	G2	invariant
021184	ok	0.001	00000001,00000000,00000000,00030000	G2	en-US
021185	ok	0.001	00000001,00000000,00000000,00030000	G3	invariant
021186	ok	0.001	00000001,00000000,00000000,00030000	G3	en-US
021187	ok	0.001	00000001,00000000,00000000,00030000	G4	invariant
021188	ok	0.001	00000001,00000000,00000000,00030000	G4	en-US
021189	ok	0.001	00000001,00000000,00000000,00030000	G5	invariant
021190	ok	0.001	00000001,00000000,00000000,00030000	G5	en-US
021191	ok	0.001	00000001,00000000,00000000,00030000	G6	invariant
021192	ok	0.001	00000001,00000000,00000000,00030000	G6	en-US
021193	ok	0.001	00000001,00000000,00000000,00030000	G7	invariant
021194	ok	0.001	00000001,00000000,00000000,00030000	G7	en-US
