# generated by testdata/gen -- do not edit; run `make testdata`
# id	outcome	result	a	format	culture
004655	ok	0.00 EUR	00000000,00000000,00000000,800e0000	#,##0.00 EUR	invariant
004656	ok	0.00 EUR	00000000,00000000,00000000,800e0000	#,##0.00 EUR	en-US
004657	ok	0.00000000000000	00000000,00000000,00000000,800e0000	\e	invariant
004658	ok	0.00000000000000	00000000,00000000,00000000,800e0000	\e	en-US
004659	ok	abc	00000000,00000000,00000000,800e0000	abc	invariant
004660	ok	abc	00000000,00000000,00000000,800e0000	abc	en-US
004661	ok	0000000000000000000000000000000000	00000000,00000000,00000000,800e0000	0000000000000000000000000000000000	invariant
004662	ok	0000000000000000000000000000000000	00000000,00000000,00000000,800e0000	0000000000000000000000000000000000	en-US
004663	ok	792281625142643	ffffffff,ffffffff,ffffffff,000e0000	#	invariant
004664	ok	792281625142643	ffffffff,ffffffff,ffffffff,000e0000	#	en-US
004665	ok	792281625142643	ffffffff,ffffffff,ffffffff,000e0000	0	invariant
004666	ok	792281625142643	ffffffff,ffffffff,ffffffff,000e0000	0	en-US
004667	ok	792281625142643.4	ffffffff,ffffffff,ffffffff,000e0000	0.0	invariant
004668	ok	792281625142643.4	ffffffff,ffffffff,ffffffff,000e0000	0.0	en-US
004669	ok	792281625142643.38	ffffffff,ffffffff,ffffffff,000e0000	0.00	invariant
004670	ok	792281625142643.38	ffffffff,ffffffff,ffffffff,000e0000	0.00	en-US
004671	ok	792281625142643.38	ffffffff,ffffffff,ffffffff,000e0000	#.##	invariant
004672	ok	792281625142643.38	ffffffff,ffffffff,ffffffff,000e0000	#.##	en-US
004673	ok	792281625142643.38	ffffffff,ffffffff,ffffffff,000e0000	#.00	invariant
004674	ok	792281625142643.38	ffffffff,ffffffff,ffffffff,000e0000	#.00	en-US
004675	ok	792281625142643.376	ffffffff,ffffffff,ffffffff,000e0000	0.###	invariant
004676	ok	792281625142643.376	ffffffff,ffffffff,ffffffff,000e0000	0.###	en-US
004677	ok	792,281,625,142,643	ffffffff,ffffffff,ffffffff,000e0000	#,#	invariant
004678	ok	792,281,625,142,643	ffffffff,ffffffff,ffffffff,000e0000	#,#	en-US
004679	ok	792,281,625,142,643	ffffffff,ffffffff,ffffffff,000e0000	#,##0	invariant
004680	ok	792,281,625,142,643	ffffffff,ffffffff,ffffffff,000e0000	#,##0	en-US
004681	ok	792,281,625,142,643.38	ffffffff,ffffffff,ffffffff,000e0000	#,##0.00	invariant
004682	ok	792,281,625,142,643.38	ffffffff,ffffffff,ffffffff,000e0000	#,##0.00	en-US
004683	ok	792281625	ffffffff,ffffffff,ffffffff,000e0000	#,,	invariant
004684	ok	792281625	ffffffff,ffffffff,ffffffff,000e0000	#,,	en-US
004685	ok	792,281,625	ffffffff,ffffffff,ffffffff,000e0000	#,##0,,	invariant
004686	ok	792,281,625	ffffffff,ffffffff,ffffffff,000e0000	#,##0,,	en-US
004687	ok	79228162514264338%	ffffffff,ffffffff,ffffffff,000e0000	0%	invariant
004688	ok	79228162514264338%	ffffffff,ffffffff,ffffffff,000e0000	0%	en-US
004689	ok	79228162514264337.59%	ffffffff,ffffffff,ffffffff,000e0000	#.##%	invariant
004690	ok	79228162514264337.59%	ffffffff,ffffffff,ffffffff,000e0000	#.##%	en-US
004691	ok	79228162514264337.6%	ffffffff,ffffffff,ffffffff,000e0000	0.0%	invariant
004692	ok	79228162514264337.6%	ffffffff,ffffffff,ffffffff,000e0000	0.0%	en-US
004693	ok	792281625142643	ffffffff,ffffffff,ffffffff,000e0000	00000	invariant
004694	ok	792281625142643	ffffffff,ffffffff,ffffffff,000e0000	00000	en-US
004695	ok	792281625142643.38	ffffffff,ffffffff,ffffffff,000e0000	###00.##	invariant
004696	ok	792281625142643.38	ffffffff,ffffffff,ffffffff,000e0000	###00.##	en-US
004697	ok	792281625142643.38	ffffffff,ffffffff,ffffffff,000e0000	.##	invariant
004698	ok	792281625142643.38	ffffffff,ffffffff,ffffffff,000e0000	.##	en-US
004699	ok	792281625142643	ffffffff,ffffffff,ffffffff,000e0000	#.	invariant
004700	ok	792281625142643	ffffffff,ffffffff,ffffffff,000e0000	#.	en-US
004701	ok	7.9E+14	ffffffff,ffffffff,ffffffff,000e0000	0.0E+0	invariant
004702	ok	7.9E+14	ffffffff,ffffffff,ffffffff,000e0000	0.0E+0	en-US
004703	ok	7.9E14	ffffffff,ffffffff,ffffffff,000e0000	0.0E-0	invariant
004704	ok	7.9E14	ffffffff,ffffffff,ffffffff,000e0000	0.0E-0	en-US
004705	ok	7.92E+14	ffffffff,ffffffff,ffffffff,000e0000	#.##E+00	invariant
004706	ok	7.92E+14	ffffffff,ffffffff,ffffffff,000e0000	#.##E+00	en-US
004707	ok	8E14	ffffffff,ffffffff,ffffffff,000e0000	0E0	invariant
004708	ok	8E14	ffffffff,ffffffff,ffffffff,000e0000	0E0	en-US
004709	ok	792281625142643	ffffffff,ffffffff,ffffffff,000e0000	0;(0)	invariant
004710	ok	792281625142643	ffffffff,ffffffff,ffffffff,000e0000	0;(0)	en-US
004711	ok	792281625142643	ffffffff,ffffffff,ffffffff,000e0000	0;(0);zero	invariant
004712	ok	792281625142643	ffffffff,ffffffff,ffffffff,000e0000	0;(0);zero	en-US
004713	ok	792,281,625,142,643.38	ffffffff,ffffffff,ffffffff,000e0000	#,##0.00;(#,##0.00);-	invariant
004714	ok	792,281,625,142,643.38	ffffffff,ffffffff,ffffffff,000e0000	#,##0.00;(#,##0.00);-	en-US
004715	ok	#792281625142643	ffffffff,ffffffff,ffffffff,000e0000	\\#0	invariant
004716	ok	#792281625142643	ffffffff,ffffffff,ffffffff,000e0000	\\#0	en-US
004717	ok	lit792281625142643	ffffffff,ffffffff,ffffffff,000e0000	'lit'0	invariant
004718	ok	lit792281625142643	ffffffff,ffffffff,ffffffff,000e0000	'lit'0	en-US
004719	ok	q792281625142643	ffffffff,ffffffff,ffffffff,000e0000	"q"0	invariant
004720	ok	q792281625142643	ffffffff,ffffffff,ffffffff,000e0000	"q"0	en-US
004721	ok	792281625142643x	ffffffff,ffffffff,ffffffff,000e0000	0'x'	invariant
004722	ok	792281625142643x	ffffffff,ffffffff,ffffffff,000e0000	0'x'	en-US
004723	ok	792281625142643 units	ffffffff,ffffffff,ffffffff,000e0000	0 'units'	invariant
004724	ok	792281625142643 units	ffffffff,ffffffff,ffffffff,000e0000	0 'units'	en-US
004725	ok	79228162514264337.59 %	ffffffff,ffffffff,ffffffff,000e0000	0.00 %	invariant
004726	ok	79228162514264337.59 %	ffffffff,ffffffff,ffffffff,000e0000	0.00 %	en-US
004727	ok	$792,281,625,142,643.38	ffffffff,ffffffff,ffffffff,000e0000	$#,##0.00	invariant
004728	ok	$792,281,625,142,643.38	ffffffff,ffffffff,ffffffff,000e0000	$#,##0.00	en-US
004729	ok	792,281,625,142,643.38 EUR	ffffffff,ffffffff,ffffffff,000e0000	#,##0.00 EUR	invariant
004730	ok	792,281,625,142,643.38 EUR	ffffffff,ffffffff,ffffffff,000e0000	#,##0.00 EUR	en-US
004731	ok	792281625142643.37593543950335	ffffffff,ffffffff,ffffffff,000e0000	\e	invariant
004732	ok	792281625142643.37593543950335	ffffffff,ffffffff,ffffffff,000e0000	\e	en-US
004733	ok	abc	ffffffff,ffffffff,ffffffff,000e0000	abc	invariant
004734	ok	abc	ffffffff,ffffffff,ffffffff,000e0000	abc	en-US
004735	ok	0000000000000000000792281625142643	ffffffff,ffffffff,ffffffff,000e0000	0000000000000000000000000000000000	invariant
004736	ok	0000000000000000000792281625142643	ffffffff,ffffffff,ffffffff,000e0000	0000000000000000000000000000000000	en-US
004737	ok	\e	00000001,00000000,00000000,001b0000	#	invariant
004738	ok	\e	00000001,00000000,00000000,001b0000	#	en-US
004739	ok	0	00000001,00000000,00000000,001b0000	0	invariant
004740	ok	0	00000001,00000000,00000000,001b0000	0	en-US
004741	ok	0.0	00000001,00000000,00000000,001b0000	0.0	invariant
004742	ok	0.0	00000001,00000000,00000000,001b0000	0.0	en-US
004743	ok	0.00	00000001,00000000,00000000,001b0000	0.00	invariant
004744	ok	0.00	00000001,00000000,00000000,001b0000	0.00	en-US
004745	ok	\e	00000001,00000000,00000000,001b0000	#.##	invariant
004746	ok	\e	00000001,00000000,00000000,001b0000	#.##	en-US
004747	ok	.00	00000001,00000000,00000000,001b0000	#.00	invariant
004748	ok	.00	00000001,00000000,00000000,001b0000	#.00	en-US
004749	ok	0	00000001,00000000,00000000,001b0000	0.###	invariant
004750	ok	0	00000001,00000000,00000000,001b0000	0.###	en-US
004751	ok	\e	00000001,00000000,00000000,001b0000	#,#	invariant
004752	ok	\e	00000001,00000000,00000000,001b0000	#,#	en-US
004753	ok	0	00000001,00000000,00000000,001b0000	#,##0	invariant
004754	ok	0	00000001,00000000,00000000,001b0000	#,##0	en-US
004755	ok	0.00	00000001,00000000,00000000,001b0000	#,##0.00	invariant
004756	ok	0.00	00000001,00000000,00000000,001b0000	#,##0.00	en-US
004757	ok	\e	00000001,00000000,00000000,001b0000	#,,	invariant
004758	ok	\e	00000001,00000000,00000000,001b0000	#,,	en-US
004759	ok	0	00000001,00000000,00000000,001b0000	#,##0,,	invariant
004760	ok	0	00000001,00000000,00000000,001b0000	#,##0,,	en-US
004761	ok	0%	00000001,00000000,00000000,001b0000	0%	invariant
004762	ok	0%	00000001,00000000,00000000,001b0000	0%	en-US
004763	ok	%	00000001,00000000,00000000,001b0000	#.##%	invariant
004764	ok	%	00000001,00000000,00000000,001b0000	#.##%	en-US
004765	ok	0.0%	00000001,00000000,00000000,001b0000	0.0%	invariant
004766	ok	0.0%	00000001,00000000,00000000,001b0000	0.0%	en-US
004767	ok	00000	00000001,00000000,00000000,001b0000	00000	invariant
004768	ok	00000	00000001,00000000,00000000,001b0000	00000	en-US
004769	ok	00	00000001,00000000,00000000,001b0000	###00.##	invariant
004770	ok	00	00000001,00000000,00000000,001b0000	###00.##	en-US
004771	ok	\e	00000001,00000000,00000000,001b0000	.##	invariant
004772	ok	\e	00000001,00000000,00000000,001b0000	.##	en-US
004773	ok	\e	00000001,00000000,00000000,001b0000	#.	invariant
004774	ok	\e	00000001,00000000,00000000,001b0000	#.	en-US
004775	ok	1.0E-27	00000001,00000000,00000000,001b0000	0.0E+0	invariant
004776	ok	1.0E-27	00000001,00000000,00000000,001b0000	0.0E+0	en-US
004777	ok	1.0E-27	00000001,00000000,00000000,001b0000	0.0E-0	invariant
004778	ok	1.0E-27	00000001,00000000,00000000,001b0000	0.0E-0	en-US
004779	ok	1E-27	00000001,00000000,00000000,001b0000	#.##E+00	invariant
004780	ok	1E-27	00000001,00000000,00000000,001b0000	#.##E+00	en-US
004781	ok	1E-27	00000001,00000000,00000000,001b0000	0E0	invariant
004782	ok	1E-27	00000001,00000000,00000000,001b0000	0E0	en-US
004783	ok	0	00000001,00000000,00000000,001b0000	0;(0)	invariant
004784	ok	0	00000001,00000000,00000000,001b0000	0;(0)	en-US
004785	ok	zero	00000001,00000000,00000000,001b0000	0;(0);zero	invariant
004786	ok	zero	00000001,00000000,00000000,001b0000	0;(0);zero	en-US
004787	ok	-	00000001,00000000,00000000,001b0000	#,##0.00;(#,##0.00);-	invariant
004788	ok	-	00000001,00000000,00000000,001b0000	#,##0.00;(#,##0.00);-	en-US
004789	ok	#0	00000001,00000000,00000000,001b0000	\\#0	invariant
004790	ok	#0	00000001,00000000,00000000,001b0000	\\#0	en-US
004791	ok	lit0	00000001,00000000,00000000,001b0000	'lit'0	invariant
004792	ok	lit0	00000001,00000000,00000000,001b0000	'lit'0	en-US
004793	ok	q0	00000001,00000000,00000000,001b0000	"q"0	invariant
004794	ok	q0	00000001,00000000,00000000,001b0000	"q"0	en-US
004795	ok	0x	00000001,00000000,00000000,001b0000	0'x'	invariant
004796	ok	0x	00000001,00000000,00000000,001b0000	0'x'	en-US
004797	ok	0 units	00000001,00000000,00000000,001b0000	0 'units'	invariant
004798	ok	0 units	00000001,00000000,00000000,001b0000	0 'units'	en-US
004799	ok	0.00 %	00000001,00000000,00000000,001b0000	0.00 %	invariant
004800	ok	0.00 %	00000001,00000000,00000000,001b0000	0.00 %	en-US
004801	ok	$0.00	00000001,00000000,00000000,001b0000	$#,##0.00	invariant
004802	ok	$0.00	00000001,00000000,00000000,001b0000	$#,##0.00	en-US
004803	ok	0.00 EUR	00000001,00000000,00000000,001b0000	#,##0.00 EUR	invariant
004804	ok	0.00 EUR	00000001,00000000,00000000,001b0000	#,##0.00 EUR	en-US
004805	ok	0.000000000000000000000000001	00000001,00000000,00000000,001b0000	\e	invariant
004806	ok	0.000000000000000000000000001	00000001,00000000,00000000,001b0000	\e	en-US
004807	ok	abc	00000001,00000000,00000000,001b0000	abc	invariant
004808	ok	abc	00000001,00000000,00000000,001b0000	abc	en-US
004809	ok	0000000000000000000000000000000000	00000001,00000000,00000000,001b0000	0000000000000000000000000000000000	invariant
004810	ok	0000000000000000000000000000000000	00000001,00000000,00000000,001b0000	0000000000000000000000000000000000	en-US
004811	ok	\e	00000001,00000000,00000000,801b0000	#	invariant
004812	ok	\e	00000001,00000000,00000000,801b0000	#	en-US
004813	ok	0	00000001,00000000,00000000,801b0000	0	invariant
004814	ok	0	00000001,00000000,00000000,801b0000	0	en-US
004815	ok	0.0	00000001,00000000,00000000,801b0000	0.0	invariant
004816	ok	0.0	00000001,00000000,00000000,801b0000	0.0	en-US
004817	ok	0.00	00000001,00000000,00000000,801b0000	0.00	invariant
004818	ok	0.00	00000001,00000000,00000000,801b0000	0.00	en-US
004819	ok	\e	00000001,00000000,00000000,801b0000	#.##	invariant
004820	ok	\e	00000001,00000000,00000000,801b0000	#.##	en-US
004821	ok	.00	00000001,00000000,00000000,801b0000	#.00	invariant
004822	ok	.00	00000001,00000000,00000000,801b0000	#.00	en-US
004823	ok	0	00000001,00000000,00000000,801b0000	0.###	invariant
004824	ok	0	00000001,00000000,00000000,801b0000	0.###	en-US
004825	ok	\e	00000001,00000000,00000000,801b0000	#,#	invariant
004826	ok	\e	00000001,00000000,00000000,801b0000	#,#	en-US
004827	ok	0	00000001,00000000,00000000,801b0000	#,##0	invariant
004828	ok	0	00000001,00000000,00000000,801b0000	#,##0	en-US
004829	ok	0.00	00000001,00000000,00000000,801b0000	#,##0.00	invariant
004830	ok	0.00	00000001,00000000,00000000,801b0000	#,##0.00	en-US
004831	ok	\e	00000001,00000000,00000000,801b0000	#,,	invariant
004832	ok	\e	00000001,00000000,00000000,801b0000	#,,	en-US
004833	ok	0	00000001,00000000,00000000,801b0000	#,##0,,	invariant
004834	ok	0	00000001,00000000,00000000,801b0000	#,##0,,	en-US
004835	ok	0%	00000001,00000000,00000000,801b0000	0%	invariant
004836	ok	0%	00000001,00000000,00000000,801b0000	0%	en-US
004837	ok	%	00000001,00000000,00000000,801b0000	#.##%	invariant
004838	ok	%	00000001,00000000,00000000,801b0000	#.##%	en-US
004839	ok	0.0%	00000001,00000000,00000000,801b0000	0.0%	invariant
004840	ok	0.0%	00000001,00000000,00000000,801b0000	0.0%	en-US
004841	ok	00000	00000001,00000000,00000000,801b0000	00000	invariant
004842	ok	00000	00000001,00000000,00000000,801b0000	00000	en-US
004843	ok	00	00000001,00000000,00000000,801b0000	###00.##	invariant
004844	ok	00	00000001,00000000,00000000,801b0000	###00.##	en-US
004845	ok	\e	00000001,00000000,00000000,801b0000	.##	invariant
004846	ok	\e	00000001,00000000,00000000,801b0000	.##	en-US
004847	ok	\e	00000001,00000000,00000000,801b0000	#.	invariant
004848	ok	\e	00000001,00000000,00000000,801b0000	#.	en-US
004849	ok	-1.0E-27	00000001,00000000,00000000,801b0000	0.0E+0	invariant
004850	ok	-1.0E-27	00000001,00000000,00000000,801b0000	0.0E+0	en-US
004851	ok	-1.0E-27	00000001,00000000,00000000,801b0000	0.0E-0	invariant
004852	ok	-1.0E-27	00000001,00000000,00000000,801b0000	0.0E-0	en-US
004853	ok	-1E-27	00000001,00000000,00000000,801b0000	#.##E+00	invariant
004854	ok	-1E-27	00000001,00000000,00000000,801b0000	#.##E+00	en-US
004855	ok	-1E-27	00000001,00000000,00000000,801b0000	0E0	invariant
004856	ok	-1E-27	00000001,00000000,00000000,801b0000	0E0	en-US
004857	ok	0	00000001,00000000,00000000,801b0000	0;(0)	invariant
004858	ok	0	00000001,00000000,00000000,801b0000	0;(0)	en-US
004859	ok	zero	00000001,00000000,00000000,801b0000	0;(0);zero	invariant
004860	ok	zero	00000001,00000000,00000000,801b0000	0;(0);zero	en-US
004861	ok	-	00000001,00000000,00000000,801b0000	#,##0.00;(#,##0.00);-	invariant
004862	ok	-	00000001,00000000,00000000,801b0000	#,##0.00;(#,##0.00);-	en-US
004863	ok	#0	00000001,00000000,00000000,801b0000	\\#0	invariant
004864	ok	#0	00000001,00000000,00000000,801b0000	\\#0	en-US
004865	ok	lit0	00000001,00000000,00000000,801b0000	'lit'0	invariant
004866	ok	lit0	00000001,00000000,00000000,801b0000	'lit'0	en-US
004867	ok	q0	00000001,00000000,00000000,801b0000	"q"0	invariant
004868	ok	q0	00000001,00000000,00000000,801b0000	"q"0	en-US
004869	ok	0x	00000001,00000000,00000000,801b0000	0'x'	invariant
004870	ok	0x	00000001,00000000,00000000,801b0000	0'x'	en-US
004871	ok	0 units	00000001,00000000,00000000,801b0000	0 'units'	invariant
004872	ok	0 units	00000001,00000000,00000000,801b0000	0 'units'	en-US
004873	ok	0.00 %	00000001,00000000,00000000,801b0000	0.00 %	invariant
004874	ok	0.00 %	00000001,00000000,00000000,801b0000	0.00 %	en-US
004875	ok	$0.00	00000001,00000000,00000000,801b0000	$#,##0.00	invariant
004876	ok	$0.00	00000001,00000000,00000000,801b0000	$#,##0.00	en-US
004877	ok	0.00 EUR	00000001,00000000,00000000,801b0000	#,##0.00 EUR	invariant
004878	ok	0.00 EUR	00000001,00000000,00000000,801b0000	#,##0.00 EUR	en-US
004879	ok	-0.000000000000000000000000001	00000001,00000000,00000000,801b0000	\e	invariant
004880	ok	-0.000000000000000000000000001	00000001,00000000,00000000,801b0000	\e	en-US
004881	ok	abc	00000001,00000000,00000000,801b0000	abc	invariant
004882	ok	abc	00000001,00000000,00000000,801b0000	abc	en-US
004883	ok	0000000000000000000000000000000000	00000001,00000000,00000000,801b0000	0000000000000000000000000000000000	invariant
004884	ok	0000000000000000000000000000000000	00000001,00000000,00000000,801b0000	0000000000000000000000000000000000	en-US
004885	ok	\e	00000000,00000000,00000000,801b0000	#	invariant
004886	ok	\e	00000000,00000000,00000000,801b0000	#	en-US
004887	ok	0	00000000,00000000,00000000,801b0000	0	invariant
004888	ok	0	00000000,00000000,00000000,801b0000	0	en-US
004889	ok	0.0	00000000,00000000,00000000,801b0000	0.0	invariant
004890	ok	0.0	00000000,00000000,00000000,801b0000	0.0	en-US
004891	ok	0.00	00000000,00000000,00000000,801b0000	0.00	invariant
004892	ok	0.00	00000000,00000000,00000000,801b0000	0.00	en-US
004893	ok	\e	00000000,00000000,00000000,801b0000	#.##	invariant
004894	ok	\e	00000000,00000000,00000000,801b0000	#.##	en-US
004895	ok	.00	00000000,00000000,00000000,801b0000	#.00	invariant
004896	ok	.00	00000000,00000000,00000000,801b0000	#.00	en-US
004897	ok	0	00000000,00000000,00000000,801b0000	0.###	invariant
004898	ok	0	00000000,00000000,00000000,801b0000	0.###	en-US
004899	ok	\e	00000000,00000000,00000000,801b0000	#,#	invariant
004900	ok	\e	00000000,00000000,00000000,801b0000	#,#	en-US
004901	ok	0	00000000,00000000,00000000,801b0000	#,##0	invariant
004902	ok	0	00000000,00000000,00000000,801b0000	#,##0	en-US
004903	ok	0.00	00000000,00000000,00000000,801b0000	#,##0.00	invariant
004904	ok	0.00	00000000,00000000,00000000,801b0000	#,##0.00	en-US
004905	ok	\e	00000000,00000000,00000000,801b0000	#,,	invariant
004906	ok	\e	00000000,00000000,00000000,801b0000	#,,	en-US
004907	ok	0	00000000,00000000,00000000,801b0000	#,##0,,	invariant
004908	ok	0	00000000,00000000,00000000,801b0000	#,##0,,	en-US
004909	ok	0%	00000000,00000000,00000000,801b0000	0%	invariant
004910	ok	0%	00000000,00000000,00000000,801b0000	0%	en-US
004911	ok	%	00000000,00000000,00000000,801b0000	#.##%	invariant
004912	ok	%	00000000,00000000,00000000,801b0000	#.##%	en-US
004913	ok	0.0%	00000000,00000000,00000000,801b0000	0.0%	invariant
004914	ok	0.0%	00000000,00000000,00000000,801b0000	0.0%	en-US
004915	ok	00000	00000000,00000000,00000000,801b0000	00000	invariant
004916	ok	00000	00000000,00000000,00000000,801b0000	00000	en-US
004917	ok	00	00000000,00000000,00000000,801b0000	###00.##	invariant
004918	ok	00	00000000,00000000,00000000,801b0000	###00.##	en-US
004919	ok	\e	00000000,00000000,00000000,801b0000	.##	invariant
004920	ok	\e	00000000,00000000,00000000,801b0000	.##	en-US
004921	ok	\e	00000000,00000000,00000000,801b0000	#.	invariant
004922	ok	\e	00000000,00000000,00000000,801b0000	#.	en-US
004923	ok	0.0E+0	00000000,00000000,00000000,801b0000	0.0E+0	invariant
004924	ok	0.0E+0	00000000,00000000,00000000,801b0000	0.0E+0	en-US
004925	ok	0.0E0	00000000,00000000,00000000,801b0000	0.0E-0	invariant
004926	ok	0.0E0	00000000,00000000,00000000,801b0000	0.0E-0	en-US
004927	ok	0E+00	00000000,00000000,00000000,801b0000	#.##E+00	invariant
004928	ok	0E+00	00000000,00000000,00000000,801b0000	#.##E+00	en-US
004929	ok	0E0	00000000,00000000,00000000,801b0000	0E0	invariant
004930	ok	0E0	00000000,00000000,00000000,801b0000	0E0	en-US
004931	ok	0	00000000,00000000,00000000,801b0000	0;(0)	invariant
004932	ok	0	00000000,00000000,00000000,801b0000	0;(0)	en-US
004933	ok	zero	00000000,00000000,00000000,801b0000	0;(0);zero	invariant
004934	ok	zero	00000000,00000000,00000000,801b0000	0;(0);zero	en-US
004935	ok	-	00000000,00000000,00000000,801b0000	#,##0.00;(#,##0.00);-	invariant
004936	ok	-	00000000,00000000,00000000,801b0000	#,##0.00;(#,##0.00);-	en-US
004937	ok	#0	00000000,00000000,00000000,801b0000	\\#0	invariant
